id;data_evento;nome_canal;info_campanha;id_regiao;tipo_dispositivo;id_audiencia;impressoes;clicks;leads;conversoes;custo;receita;criado_em
50648;2025-05-31;Google Ads;Conhecimento|Conversão - Notebook|12948.76;15;Celular;10;2218;158;9;2;582.09;810.43;2026-06-05 12:47:59.618625
47275;2025-11-02; TikTok Ads ;Conhecimento|Geração de Lead - Consultoria|47452.46;17;Celular;18;76509;4969;722;65;4708.09;50783.6;2026-06-05 12:48:23.344106
24873;2025-11-08;meta ads;Conversão|Natal - E-commerce|8437.21;8;TABLET;18;76981;2452;319;38;4471.01;4723.36;2026-06-05 12:47:47.588253
26031;2025-02-02;meta ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;16;Celular;10;83963;3293;311;71;19698.55;74471.62;2026-06-05 12:47:49.325436
31398;2025-02-09;Linkedin Ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;9; computador;6;73325;1985;314;17;6491.84;18848.66;2026-06-05 12:47:57.781681
42563;2025-05-26;LinkedIn Ads;Conversão|Conhecimento - Consultoria|18945.37;11;Tablet;2;70868;2951;723;163;20712.57;64724.61;2026-06-05 12:48:15.968507
3419;2025-04-28; GOOGLE ADS ;Conversão|Lançamento - Consultoria|19166.8;2; celular ;4;20567;1041;167;46;2857.6;65738.76;2026-06-05 12:47:14.215203
22225;2025-06-04;email marketing;Conversão|Carrinho Abandonado - Seguro|49254.33;7;TABLET;3;49629;3356;687;53;11637.41;17519.81;2026-06-05 12:47:43.592247
44641;2025-11-18; TikTok Ads ;Tráfego|Conversão - Smartphone|19676.25;11; celular ;4;61504;1127;274;49;4399.96;71330.64;2026-06-05 12:48:19.131458
32925;2025-11-23;LinkedIn Ads;Conversão|Natal - E-commerce|8437.21;10; computador;3;20803;986;64;12;725.34;5925.95;2026-06-05 12:48:00.139962
41261;2025-01-07;Email Marketing;Leads|Conhecimento - Curso|30403.04;18;CELULAR;20;42941;2170;415;101;10621.71;27279.92;2026-06-05 12:48:13.978953
39896;2025-10-10; GOOGLE ADS ;Leads|Conhecimento - Streaming|5411.44;9;TABLET;1;87979;2329;170;49;16197.53;47144.05;2026-06-05 12:48:11.844163
32431;2025-10-11;GoogleAds;Leads|Lançamento - Streaming|40234.48;8; computador;15;9103;129;16;3;907.74;3100.39;2026-06-05 12:47:59.354468
49739;2025-07-24;Google Ads;Leads|Promoção - Cartão|27992.3;15;Celular;12;42297;2970;496;68;7918.01;63797.23;2026-06-05 12:48:27.096581
44611;2025-12-29;Email Marketing;Conhecimento|Conversão - Seguro|8170.15;20; celular ;4;9126;392;48;13;1330.58;4822.52;2026-06-05 12:48:19.085164
3820;2025-01-06;email marketing;Tráfego|Lançamento - Curso|14891.77;10; celular ;21;77822;2926;468;39;16914.67;55996.76;2026-06-05 12:47:14.836612
46492;2025-10-30;Email Marketing;Conversão|Geração de Lead - Seguro|38516.28;12;Computador;23;56278;3274;235;60;22772.39;69810.12;2026-06-05 12:48:22.074835
12146;2025-07-24;GoogleAds;Conhecimento|Geração de Lead - Notebook|10896.38;17; celular ;17;61790;1764;317;50;2584.08;23587.33;2026-06-05 12:47:27.854426
22361;2025-01-31;META ADS;Conhecimento|Remarketing - Curso|15951.94;19;TABLET;10;25764;1000;185;10;2853.66;6505.7;2026-06-05 12:47:43.794479
38335;2025-04-22; GOOGLE ADS ;Conversão|Carrinho Abandonado - E-commerce|23497.06;10;Tablet;1;19242;223;52;13;1454.66;15637.09;2026-06-05 12:48:08.720037
13322;2025-03-05;email marketing;Conversão|Retenção - Consultoria|11597.52;2;Tablet;7;35443;2505;436;33;3737.51;23242.21;2026-06-05 12:47:29.630809
17103;2025-06-25;Email Marketing;Tráfego|Black Friday - Curso|34922.72;11;CELULAR;7;62681;2106;357;67;8897.77;91708.45;2026-06-05 12:47:35.625176
16441;2025-04-30;Google Ads;Tráfego|Remarketing - E-commerce|42506.06;14;Celular;17;67342;4314;484;84;3716.14;121517.44;2026-06-05 12:47:34.600096
38224;2025-05-28; GOOGLE ADS ;Leads|Conhecimento - Consultoria|13785.26;20; celular ;17;49439;2688;557;130;3598.89;163543.83;2026-06-05 12:48:08.495652
19522;2025-11-10; TikTok Ads ;Leads|Conhecimento - Consultoria|13785.26;17;Computador;1;11531;810;158;47;3656.95;41398.52;2026-06-05 12:47:39.250648
8515;2025-12-01;Email Marketing;Leads|Conhecimento - Consultoria|13785.26;14; computador;4;44334;1494;213;24;10107.21;5208.09;2026-06-05 12:47:22.267527
43378;2025-02-25;Email Marketing;Conversão|Retenção - E-commerce|49009.36;8;TABLET;21;36086;882;178;26;5229.75;5485.75;2026-06-05 12:48:17.230548
39641;2025-09-06;google ads;Tráfego|Lançamento - Curso|14891.77;8;Celular;7;64737;2665;428;79;4096.94;67911.35;2026-06-05 12:48:11.458309
17539;2025-10-03;Google Ads;Tráfego|Lançamento - Curso|14891.77;11; computador;15;58412;2979;524;118;10619.16;36365.86;2026-06-05 12:47:36.274875
36258;2025-06-18;Linkedin Ads;Tráfego|Retenção - Notebook|32778.1;2;TABLET;16;23638;1635;408;23;10052.21;25791.66;2026-06-05 12:48:05.489177
29440;2025-05-03;GoogleAds;Conversão|Natal - E-commerce|8437.21;12; celular ;2;64154;747;80;4;810.73;2812.32;2026-06-05 12:47:54.738984
28875;2025-10-22;Email Marketing;Leads|Geração de Lead - Seguro|45408.77;13;TABLET;15;95038;4121;275;74;4881.38;12438.59;2026-06-05 12:47:53.888312
1142;2025-06-25; TikTok Ads ;Leads|Geração de Lead - Seguro|45408.77;17;Computador;15;76480;4610;762;97;29384.05;106149.3;2026-06-05 12:47:10.468199
36130;2025-01-27;meta ads;Conversão|Conversão - E-commerce|8801.59;13;TABLET;7;33024;2432;428;37;18113.11;38879.79;2026-06-05 12:48:05.291891
30120;2025-11-10;Google Ads;Conversão|Retenção - Curso|31124.09;11; computador;12;91903;6922;676;162;25021.04;29979.92;2026-06-05 12:47:55.778511
23203;2025-11-23;google ads;Conhecimento|Black Friday - Cartão|31537.11;14;Celular;20;36494;2004;215;52;16001.91;22939.81;2026-06-05 12:47:45.087770
49941;2025-12-13;Google Ads;Leads|Carrinho Abandonado - Streaming|29039.22;12; celular ;3;25457;1455;241;14;2558.99;5619.91;2026-06-05 12:48:27.402736
20320;2025-08-22;Email Marketing;Conhecimento|Remarketing - Smartphone|27196.56;8;TABLET;11;24906;324;29;7;2478.39;3234.34;2026-06-05 12:47:40.471238
16853;2025-08-21;google ads;Leads|Geração de Lead - Notebook|29056.97;16; computador;8;64023;843;191;54;6215.53;6405.77;2026-06-05 12:47:35.229017
21860;2025-07-04;GoogleAds;Conversão|Natal - E-commerce|8437.21;11; computador;16;43375;587;88;20;1694.44;23375.2;2026-06-05 12:47:42.970045
37743;2025-12-07;Google Ads;Conversão|Lançamento - Consultoria|19166.8;11;TABLET;22;2625;32;7;0;74.09;0.0;2026-06-05 12:48:07.784483
50891;2025-08-09;Google Ads;Tráfego|Black Friday - Curso|34922.72;18;Tablet;12;28712;1242;86;9;3950.43;1937.09;2026-06-05 12:47:13.436669
37862;2025-05-23;google ads;Leads|Conhecimento - Streaming|5411.44;17;Tablet;9;22673;1417;140;40;885.02;26617.88;2026-06-05 12:48:07.959339
13998;2025-05-16;GoogleAds;Leads|Conhecimento - Streaming|5411.44;7;Celular;24;46888;1587;144;33;3476.19;8140.21;2026-06-05 12:47:30.671537
30315;2025-01-12;meta ads;Conhecimento|Geração de Lead - Notebook|10896.38;2; celular ;6;84513;4985;1129;159;38671.35;197913.15;2026-06-05 12:47:56.064434
50587;2025-08-09;Linkedin Ads;Conhecimento|Conversão - Seguro|8170.15;15;Celular;13;91223;4250;421;48;11458.76;14772.13;2026-06-05 12:47:34.191543
22244;2025-07-27; TikTok Ads ;Leads|Promoção - Curso|38158.69;8;TABLET;16;38191;2751;424;61;20221.05;89224.46;2026-06-05 12:47:43.620678
18333;2025-10-02;Google Ads;Tráfego|Conversão - Smartphone|19676.25;1; computador;22;38843;2817;280;33;8841.22;6260.54;2026-06-05 12:47:37.472184
45971;2025-03-17;GoogleAds;Leads|Conhecimento - Streaming|5411.44;7; celular ;16;72043;3842;618;82;7223.08;61389.27;2026-06-05 12:48:21.286881
23053;2025-03-28;META ADS;Conhecimento|Promoção - Streaming|22865.73;19; celular ;14;37195;2462;362;42;15029.62;59556.36;2026-06-05 12:47:44.864383
42014;2025-08-24;Email Marketing;Leads|Promoção - Cartão|27992.3;2;Celular;19;45805;3071;686;61;8240.94;9784.84;2026-06-05 12:48:15.132915
7314;2025-05-17; TikTok Ads ;Conversão|Conhecimento - Consultoria|18945.37;16;Tablet;22;3032;177;27;7;883.02;5271.45;2026-06-05 12:47:20.225787
5933;2025-05-22;LinkedIn Ads;Leads|Carrinho Abandonado - Streaming|29039.22;19; celular ;23;45603;1831;300;18;10663.84;21869.67;2026-06-05 12:47:18.136929
21804;2025-08-13; TikTok Ads ;Leads|Conhecimento - Consultoria|13785.26;4;Computador;21;65268;2108;134;15;15529.68;22021.49;2026-06-05 12:47:42.882825
18086;2025-07-14;Email Marketing;Conversão|Carrinho Abandonado - Seguro|49254.33;9;TABLET;20;41592;517;75;5;3318.27;3436.34;2026-06-05 12:47:37.102814
8937;2025-05-23; TikTok Ads ;Tráfego|Conversão - Smartphone|19676.25;9;CELULAR;17;24625;1205;62;6;5409.82;1917.56;2026-06-05 12:47:22.919339
6866;2025-06-22;Google Ads;Conhecimento|Conhecimento - Curso|41350.96;16;Computador;10;65618;3595;734;115;23648.11;88088.95;2026-06-05 12:47:19.540271
43549;2025-09-17;email marketing;Leads|Conversão - Streaming|36856.91;5;TABLET;6;13525;164;9;2;447.53;967.2;2026-06-05 12:48:17.480369
31712;2025-04-05;Google Ads;Tráfego|Promoção - Cartão|35278.57;19;Tablet;6;98547;4392;878;82;20934.44;47704.47;2026-06-05 12:47:58.268827
21620;2025-07-28; GOOGLE ADS ;Conversão|Carrinho Abandonado - E-commerce|23497.06;1;Tablet;6;38493;2814;603;92;16051.95;45884.21;2026-06-05 12:47:42.612369
16878;2025-10-04;meta ads;Conhecimento|Remarketing - Curso|15951.94;3;Computador;6;21293;1452;178;53;1446.62;74184.45;2026-06-05 12:47:35.267953
19070;2025-09-22;meta ads;Conhecimento|Remarketing - Curso|15951.94;18;Celular;16;61329;2794;555;158;6512.11;32144.45;2026-06-05 12:47:38.576937
30876;2025-02-08;email marketing;Leads|Geração de Lead - Notebook|27658.26;3;Tablet;14;47088;736;103;15;5736.45;1936.45;2026-06-05 12:47:56.960577
45793;2025-01-12;email marketing;Conhecimento|Promoção - Streaming|22865.73;14;Celular;5;74800;4742;873;52;18789.93;66829.94;2026-06-05 12:48:20.865016
24886;2025-03-31; GOOGLE ADS ;Conversão|Retenção - Consultoria|24657.03;19; celular ;5;91730;6422;1401;286;28855.45;250666.57;2026-06-05 12:47:47.607939
43161;2025-09-17;LinkedIn Ads;Conversão|Retenção - Consultoria|24657.03;19;Computador;6;36149;1196;62;8;2860.48;9034.32;2026-06-05 12:48:16.906870
16533;2025-11-23;LinkedIn Ads;Leads|Conhecimento - Curso|30403.04;11; celular ;18;29922;1987;322;84;13898.18;64396.56;2026-06-05 12:47:34.740830
33000;2025-05-23;email marketing;Conversão|Retenção - Consultoria|24657.03;19; celular ;23;84388;3828;591;95;5681.64;78733.98;2026-06-05 12:48:00.250275
15282;2025-06-23;GoogleAds;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;1;Computador;1;86614;3286;763;110;15375.42;56247.33;2026-06-05 12:47:32.780047
33591;2025-08-05;Google Ads;Conversão|Promoção - Seguro|44497.74;7; celular ;11;14971;239;32;1;939.79;220.05;2026-06-05 12:48:01.286916
40600;2025-12-12;meta ads;Conversão|Retenção - Consultoria|11597.52;2;CELULAR;22;98009;7505;889;152;25246.66;21116.01;2026-06-05 12:48:12.915368
24737;2025-10-30;GoogleAds;Conversão|Remarketing - Smartphone|37693.41;4; celular ;4;94327;1002;121;10;1453.03;2767.31;2026-06-05 12:47:47.390800
6526;2025-08-20; TikTok Ads ;Conhecimento|Geração de Lead - Consultoria|47452.46;10; computador;6;24849;1783;407;29;13443.76;7409.69;2026-06-05 12:47:19.029169
36464;2025-11-06;Google Ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;17;TABLET;15;65869;4232;277;52;22740.29;62044.29;2026-06-05 12:48:05.851853
23758;2025-04-14;Email Marketing;Conhecimento|Geração de Lead - Consultoria|47452.46;9; celular ;15;63278;2342;240;51;4733.77;45668.88;2026-06-05 12:47:45.923446
39841;2025-01-30;Meta Ads;Tráfego|Remarketing - E-commerce|42506.06;8;CELULAR;13;68641;4017;640;184;16290.66;111199.99;2026-06-05 12:48:11.764777
23162;2025-01-27;google ads;Conversão|Remarketing - Smartphone|37693.41;19;Celular;13;23410;1736;354;94;7861.36;33566.09;2026-06-05 12:47:45.028140
38302;2025-02-12; GOOGLE ADS ;Leads|Carrinho Abandonado - Streaming|29039.22;9;Tablet;6;29048;602;106;12;434.57;11996.84;2026-06-05 12:48:08.618341
8233;2025-07-31;META ADS;Conversão|Retenção - E-commerce|49009.36;3;CELULAR;5;20773;1236;111;12;5295.67;13716.31;2026-06-05 12:47:21.783035
20486;2025-12-06;google ads;Conhecimento|Geração de Lead - Consultoria|47452.46;9;Celular;8;77969;3672;298;66;7471.19;89552.24;2026-06-05 12:47:40.742855
25621;2025-12-06;Google Ads;Conversão|Lançamento - Consultoria|19166.8;19; celular ;5;55488;3903;447;36;12249.08;13547.75;2026-06-05 12:47:48.709772
35256;2025-02-07;Google Ads;Tráfego|Retenção - Notebook|32778.1;5;TABLET;21;52474;736;126;27;4845.19;35332.47;2026-06-05 12:48:03.921695
19975;2025-10-28; TikTok Ads ;Conhecimento|Lançamento - Notebook|28148.46;1; computador;9;17593;902;63;7;1400.86;9239.65;2026-06-05 12:47:39.949569
29385;2025-11-03;LinkedIn Ads;Conhecimento|Conversão - Notebook|12948.76;16;Tablet;7;7286;215;43;4;543.11;4465.98;2026-06-05 12:47:54.655345
17995;2025-04-22;LinkedIn Ads;Conversão|Promoção - Seguro|44497.74;2; computador;9;87614;1590;113;17;8745.71;14501.06;2026-06-05 12:47:36.965184
29409;2025-02-14; TikTok Ads ;Leads|Geração de Lead - Notebook|29056.97;12;Computador;3;58672;1116;239;47;1793.65;32164.08;2026-06-05 12:47:54.692150
33812;2025-11-08; TikTok Ads ;Leads|Geração de Lead - Notebook|29056.97;3; computador;4;21540;1656;169;34;13110.46;8690.65;2026-06-05 12:48:01.618090
16896;2025-10-28;META ADS;Leads|Promoção - Curso|38158.69;5;Tablet;10;61141;4049;391;70;6214.46;104953.2;2026-06-05 12:47:35.294578
30682;2025-07-03;email marketing;Conhecimento|Geração de Lead - Consultoria|47452.46;19;Tablet;6;31312;31866;1670;414;252925.41;509158.04;2026-06-05 12:47:56.657895
20382;2025-12-11;google ads;Conversão|Conversão - E-commerce|8801.59;4; celular ;17;11719;743;83;24;2661.96;28462.3;2026-06-05 12:47:40.583007
50782;2025-05-09;email marketing;Conhecimento|Promoção - Streaming|22865.73;6;Computador;13;71707;1308;65;3;2023.68;987.07;2026-06-05 12:47:54.604278
26406;2025-05-30;META ADS;Leads|Geração de Lead - Notebook|27658.26;2;Celular;1;30534;30590;4670;1287;172681.81;883284.52;2026-06-05 12:47:49.908840
48598;2025-09-20;meta ads;Conversão|Lançamento - Consultoria|19166.8;10;Tablet;6;4262;70;5;0;48.22;0.0;2026-06-05 12:48:25.371337
26300;2025-05-29;Google Ads;Tráfego|Retenção - Notebook|32778.1;12;TABLET;24;92303;3542;607;103;12219.46;136620.61;2026-06-05 12:47:49.742228
47046;2025-10-03;Email Marketing;Tráfego|Conversão - Smartphone|19676.25;14; celular ;19;7304;465;83;19;3043.51;15194.64;2026-06-05 12:48:22.942286
38359;2025-02-13;Meta Ads;Conversão|Retenção - E-commerce|49009.36;12; computador;13;15522;352;69;11;1325.35;12248.13;2026-06-05 12:48:08.793861
28924;2025-05-10;META ADS;Conversão|Natal - E-commerce|8437.21;14;TABLET;19;24821;407;60;7;1200.56;2522.36;2026-06-05 12:47:53.958822
19629;2025-02-06;Meta Ads;Conversão|Natal - E-commerce|8437.21;1;Celular;13;21854;563;36;2;4059.46;1509.64;2026-06-05 12:47:39.415223
47733;2025-09-29;Linkedin Ads;Conhecimento|Conversão - Notebook|12948.76;11;Computador;13;44508;2571;559;79;3022.18;108144.46;2026-06-05 12:48:24.065180
35879;2025-04-02;META ADS;Leads|Geração de Lead - Seguro|45408.77;20; computador;11;18352;1208;210;22;8682.17;8003.45;2026-06-05 12:48:04.913308
44579;2025-02-11; GOOGLE ADS ;Conhecimento|Conversão - Seguro|8170.15;15;Tablet;7;21969;1114;269;53;1429.25;42170.75;2026-06-05 12:48:19.034755
18957;2025-08-25;Linkedin Ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;13; celular ;17;99680;3764;351;94;6583.76;36738.5;2026-06-05 12:47:38.412023
18761;2025-08-12;Linkedin Ads;Tráfego|Promoção - Cartão|35278.57;15;CELULAR;3;17691;278;35;8;2077.61;7856.33;2026-06-05 12:47:38.115942
2187;2025-08-17; GOOGLE ADS ;Conhecimento|Remarketing - Curso|15951.94;2;Computador;22;45302;1716;390;81;1843.21;25683.56;2026-06-05 12:47:12.286654
19182;2025-03-09;Linkedin Ads;Leads|Promoção - Cartão|27992.3;8;Computador;13;59715;665;160;35;4964.84;14555.86;2026-06-05 12:47:38.742973
43314;2025-09-02;GoogleAds;Tráfego|Lançamento - Curso|14891.77;7;Tablet;10;17874;18768;3583;740;43293.56;1003412.36;2026-06-05 12:48:17.135234
43142;2025-06-19; GOOGLE ADS ;Tráfego|Retenção - Smartphone|46353.04;1;Celular;3;13197;831;133;25;1696.64;27011.45;2026-06-05 12:48:16.878500
20014;2025-02-18;LinkedIn Ads;Tráfego|Remarketing - E-commerce|42506.06;12; celular ;6;9186;122;13;2;411.66;2537.54;2026-06-05 12:47:40.010384
34507;2025-10-04;meta ads;Conhecimento|Promoção - Streaming|22865.73;15; celular ;14;66491;4676;1122;110;14305.79;72872.58;2026-06-05 12:48:02.733003
1976;2025-11-16;meta ads;Tráfego|Remarketing - E-commerce|42506.06;3;Tablet;24;35791;2672;142;13;16588.89;4660.64;2026-06-05 12:47:11.919466
6131;2025-03-10;Google Ads;Conversão|Conhecimento - Smartphone|27039.23;3;TABLET;6;79011;4487;685;136;28298.15;50854.98;2026-06-05 12:47:18.431755
29113;2025-12-19;Linkedin Ads;Leads|Conhecimento - Streaming|5411.44;10;Computador;18;75997;4621;977;222;16343.87;151115.32;2026-06-05 12:47:54.249563
3312;2025-02-15; GOOGLE ADS ;Conhecimento|Geração de Lead - Notebook|10896.38;4;Celular;8;50765;1150;205;21;1024.24;6160.34;2026-06-05 12:47:14.044126
37030;2025-01-03;Linkedin Ads;Conversão|Remarketing - Smartphone|37693.41;20;Computador;8;64092;4205;883;252;5020.2;347393.09;2026-06-05 12:48:06.705058
23134;2025-02-07;Google Ads;Tráfego|Lançamento - Curso|14891.77;20; computador;14;2176;137;29;7;105.62;2182.9;2026-06-05 12:47:44.987779
30787;2025-11-03;LinkedIn Ads;Leads|Conversão - Streaming|36856.91;20; computador;20;47394;3025;158;38;23092.67;48792.6;2026-06-05 12:47:56.822337
7894;2025-02-13;LinkedIn Ads;Leads|Geração de Lead - Seguro|45408.77;13;Celular;15;31319;1827;163;31;10802.53;16287.02;2026-06-05 12:47:21.259355
10084;2025-06-17;Meta Ads;Conversão|Retenção - Streaming|21833.57;8;TABLET;12;9443;590;117;25;1402.72;35302.86;2026-06-05 12:47:24.697321
21445;2025-07-19;LinkedIn Ads;Leads|Geração de Lead - Seguro|45408.77;5;CELULAR;17;54118;592;106;7;1456.99;6810.53;2026-06-05 12:47:42.346894
45155;2025-09-08;META ADS;Leads|Lançamento - Streaming|40234.48;20;Celular;6;77888;5006;1171;142;8899.46;184476.61;2026-06-05 12:48:19.897995
49556;2025-02-19;Linkedin Ads;Leads|Geração de Lead - Notebook|29056.97;14;Tablet;12;95269;3398;563;48;18944.05;12542.74;2026-06-05 12:48:26.822037
25034;2025-07-11; GOOGLE ADS ;Conhecimento|Remarketing - Smartphone|27196.56;16;Tablet;3;87856;6769;1290;212;49199.19;306968.05;2026-06-05 12:47:47.829017
17849;2025-08-19; GOOGLE ADS ;Conversão|Retenção - Consultoria|24657.03;13;TABLET;19;65437;1267;264;64;1654.49;38055.39;2026-06-05 12:47:36.739789
15717;2025-12-01; TikTok Ads ;Conversão|Retenção - E-commerce|49009.36;9;TABLET;3;26903;1768;171;50;2375.82;48984.83;2026-06-05 12:47:33.489633
16298;2025-07-08; GOOGLE ADS ;Leads|Promoção - Cartão|27992.3;20; celular ;2;67526;1610;381;48;7121.12;61618.12;2026-06-05 12:47:34.381366
13349;2025-03-18; GOOGLE ADS ;Conhecimento|Remarketing - Curso|15951.94;7;Celular;15;87841;5845;451;116;18108.96;93921.37;2026-06-05 12:47:29.670605
25973;2025-04-15;meta ads;Conversão|Lançamento - Consultoria|19166.8;18; celular ;10;24862;1243;123;30;7031.14;10282.95;2026-06-05 12:47:49.237039
15539;2025-12-14;email marketing;Tráfego|Promoção - Cartão|35278.57;11;Tablet;8;94319;2228;468;130;11582.37;41063.49;2026-06-05 12:47:33.178651
46961;2025-03-28;Meta Ads;Tráfego|Retenção - Smartphone|46353.04;4;CELULAR;9;79353;1019;244;58;6505.32;85683.31;2026-06-05 12:48:22.810196
2991;2025-02-14;LinkedIn Ads;Conhecimento|Conversão - Notebook|12948.76;6;CELULAR;19;53456;727;87;24;895.11;6281.39;2026-06-05 12:47:13.546802
44567;2025-07-28;Email Marketing;Conversão|Promoção - Seguro|44497.74;8;CELULAR;23;14932;540;29;3;627.18;1970.23;2026-06-05 12:48:19.017395
40141;2025-05-08;META ADS;Leads|Geração de Lead - Notebook|27658.26;13;Computador;10;74772;1159;117;7;1629.49;2786.58;2026-06-05 12:48:12.220884
36682;2025-10-03;Email Marketing;Tráfego|Conversão - Smartphone|19676.25;4;Tablet;3;22578;471;96;25;3746.06;15096.59;2026-06-05 12:48:06.180112
44075;2025-11-28;LinkedIn Ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;4; computador;14;63124;2260;241;28;11757.9;30237.87;2026-06-05 12:48:18.284554
6491;2025-06-27; TikTok Ads ;Leads|Conhecimento - Curso|30403.04;13;Computador;20;97616;2821;433;122;19701.65;178684.4;2026-06-05 12:47:18.977908
44748;2025-02-20;GoogleAds;Conhecimento|Geração de Lead - E-commerce|17017.19;7;Celular;2;66160;4614;724;100;26365.51;81289.1;2026-06-05 12:48:19.287515
